difficulty	qid	sid	text	type	dep	par
Easy	mc500.train.23.15	mc500.train.23	Which character in the story went down the slide?	Story	"1	Which	which	_	WDT	_	2	det	_	_
2	character	character	_	NN	_	6	nsubj	_	_
3	in	in	_	IN	_	5	case	_	_
4	the	the	_	DT	_	5	det	_	_
5	story	story	_	NN	_	2	nmod	_	_
6	went	go	_	VBD	_	0	root	_	_
7	down	down	_	IN	_	9	case	_	_
8	the	the	_	DT	_	9	det	_	_
9	slide	slide	_	NN	_	6	nmod	_	_
10	?	?	_	.	_	6	punct	_	_"	(ROOT (SBARQ (WHNP (WHNP (WDT Which) (NN character)) (PP (IN in) (NP (DT the) (NN story)))) (SQ (VP (VBD went) (ADVP (IN down) (NP (DT the) (NN slide))))) (. ?)))
Easy	mc500.train.18.1	mc500.train.18	Where did Kelly go?	Story	"1	Where	where	_	WRB	_	4	advmod	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	Kelly	Kelly	_	NNP	_	4	nsubj	_	_
4	go	go	_	VB	_	0	root	_	_
5	?	?	_	.	_	4	punct	_	_"	(ROOT (SBARQ (WHADVP (WRB Where)) (SQ (VBD did) (NP (NNP Kelly)) (VP (VB go))) (. ?)))
Easy	mc500.train.18.2	mc500.train.18	When did Kelly wake up?	Story	"1	When	when	_	WRB	_	4	advmod	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	Kelly	Kelly	_	NNP	_	4	nsubj	_	_
4	wake	wake	_	VB	_	0	root	_	_
5	up	up	_	RP	_	4	compound:prt	_	_
6	?	?	_	.	_	4	punct	_	_"	(ROOT (SBARQ (WHADVP (WRB When)) (SQ (VBD did) (NP (NNP Kelly)) (VP (VB wake) (PRT (RP up)))) (. ?)))
Easy	mc500.train.18.3	mc500.train.18	what did Kelly do after she woke up?	Story	"1	what	what	_	WP	_	4	dobj	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	Kelly	Kelly	_	NNP	_	4	nsubj	_	_
4	do	do	_	VB	_	0	root	_	_
5	after	after	_	IN	_	7	mark	_	_
6	she	she	_	PRP	_	7	nsubj	_	_
7	woke	wake	_	VBD	_	4	advcl	_	_
8	up	up	_	RP	_	7	compound:prt	_	_
9	?	?	_	.	_	4	punct	_	_"	(ROOT (SBARQ (WHNP (WP what)) (SQ (VBD did) (NP (NNP Kelly)) (VP (VB do) (SBAR (IN after) (S (NP (PRP she)) (VP (VBD woke) (PRT (RP up))))))) (. ?)))
Easy	mc500.train.18.4	mc500.train.18	What is big and beautiful?	Story	"1	What	what	_	WP	_	0	root	_	_
2	is	be	_	VBZ	_	1	cop	_	_
3	big	big	_	JJ	_	1	nsubj	_	_
4	and	and	_	CC	_	3	cc	_	_
5	beautiful	beautiful	_	JJ	_	3	conj	_	_
6	?	?	_	.	_	1	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VBZ is) (ADJP (JJ big) (CC and) (JJ beautiful))) (. ?)))
Easy	mc500.train.18.5	mc500.train.18	what did Kelly get?	Story	"1	what	what	_	WP	_	4	dobj	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	Kelly	Kelly	_	NNP	_	4	nsubj	_	_
4	get	get	_	VB	_	0	root	_	_
5	?	?	_	.	_	4	punct	_	_"	(ROOT (SBARQ (WHNP (WP what)) (SQ (VBD did) (NP (NNP Kelly)) (VP (VB get))) (. ?)))
Easy	mc500.train.18.6	mc500.train.18	What did Kelly collect?	Story	"1	What	what	_	WP	_	4	dobj	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	Kelly	Kelly	_	NNP	_	4	nsubj	_	_
4	collect	collect	_	VB	_	0	root	_	_
5	?	?	_	.	_	4	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (NNP Kelly)) (VP (VB collect))) (. ?)))
Easy	mc500.train.18.7	mc500.train.18	Where were the best flowers?	Story	"1	Where	where	_	WRB	_	2	advmod	_	_
2	were	be	_	VBD	_	0	root	_	_
3	the	the	_	DT	_	5	det	_	_
4	best	best	_	JJS	_	5	amod	_	_
5	flowers	flower	_	NNS	_	2	nsubj	_	_
6	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHADVP (WRB Where)) (SQ (VBD were) (NP (DT the) (JJS best) (NNS flowers))) (. ?)))
Easy	mc500.train.18.8	mc500.train.18	Where did Kelly hide the flowers?	Story	"1	Where	where	_	WRB	_	4	advmod	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	Kelly	Kelly	_	NNP	_	4	nsubj	_	_
4	hide	hide	_	VB	_	0	root	_	_
5	the	the	_	DT	_	6	det	_	_
6	flowers	flower	_	NNS	_	4	dobj	_	_
7	?	?	_	.	_	4	punct	_	_"	(ROOT (SBARQ (WHADVP (WRB Where)) (SQ (VBD did) (NP (NNP Kelly)) (VP (VB hide) (NP (DT the) (NNS flowers)))) (. ?)))
Easy	mc500.train.18.10	mc500.train.18	What did Kelly want to give her mom?	Story	"1	What	what	_	WP	_	4	dep	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	Kelly	Kelly	_	NNP	_	4	nsubj	_	_
4	want	want	_	VB	_	0	root	_	_
5	to	to	_	TO	_	6	mark	_	_
6	give	give	_	VB	_	4	xcomp	_	_
7	her	she	_	PRP$	_	8	nmod:poss	_	_
8	mom	mom	_	NN	_	6	dobj	_	_
9	?	?	_	.	_	4	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (NNP Kelly)) (VP (VB want) (S (VP (TO to) (VP (VB give) (NP (PRP$ her) (NN mom))))))) (. ?)))
Easy	mc500.train.18.11	mc500.train.18	How did Kelly feel when her mother woke up?	Story	"1	How	how	_	WRB	_	4	advmod	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	Kelly	Kelly	_	NNP	_	4	nsubj	_	_
4	feel	feel	_	VB	_	0	root	_	_
5	when	when	_	WRB	_	8	advmod	_	_
6	her	she	_	PRP$	_	7	nmod:poss	_	_
7	mother	mother	_	NN	_	8	nsubj	_	_
8	woke	wake	_	VBD	_	4	advcl	_	_
9	up	up	_	RP	_	8	compound:prt	_	_
10	?	?	_	.	_	4	punct	_	_"	(ROOT (SBARQ (WHADVP (WRB How)) (SQ (VBD did) (NP (NNP Kelly)) (VP (VB feel) (SBAR (WHADVP (WRB when)) (S (NP (PRP$ her) (NN mother)) (VP (VBD woke) (PRT (RP up))))))) (. ?)))
Easy	mc500.train.18.12	mc500.train.18	Why was Kelly in a hurry?	Story	"1	Why	why	_	WRB	_	0	root	_	_
2	was	be	_	VBD	_	1	dep	_	_
3	Kelly	Kelly	_	NNP	_	2	nsubj	_	_
4	in	in	_	IN	_	6	case	_	_
5	a	a	_	DT	_	6	det	_	_
6	hurry	hurry	_	NN	_	3	nmod	_	_
7	?	?	_	.	_	1	punct	_	_"	(ROOT (SBARQ (WHADVP (WRB Why)) (SQ (VBD was) (NP (NP (NNP Kelly)) (PP (IN in) (NP (DT a) (NN hurry))))) (. ?)))
Easy	mc500.train.18.13	mc500.train.18	what size were the orange ones?	Story	"1	what	what	_	WDT	_	2	det	_	_
2	size	size	_	NN	_	3	dobj	_	_
3	were	be	_	VBD	_	0	root	_	_
4	the	the	_	DT	_	6	det	_	_
5	orange	orange	_	JJ	_	6	amod	_	_
6	ones	one	_	NNS	_	3	nsubj	_	_
7	?	?	_	.	_	3	punct	_	_"	(ROOT (SBARQ (WHNP (WDT what) (NP (NN size))) (SQ (VBD were) (NP (DT the) (JJ orange) (NNS ones))) (. ?)))
Easy	mc500.train.18.14	mc500.train.18	what did Kelly hide?	Story	"1	what	what	_	WP	_	4	dobj	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	Kelly	Kelly	_	NNP	_	4	nsubj	_	_
4	hide	hide	_	VB	_	0	root	_	_
5	?	?	_	.	_	4	punct	_	_"	(ROOT (SBARQ (WHNP (WP what)) (SQ (VBD did) (NP (NNP Kelly)) (VP (VB hide))) (. ?)))
Easy	mc500.train.18.15	mc500.train.18	Which flower was mother's favorite?	Story	"1	Which	which	_	WDT	_	2	det	_	_
2	flower	flower	_	NN	_	3	dobj	_	_
3	was	be	_	VBD	_	0	root	_	_
4	mother	mother	_	NN	_	6	nmod:poss	_	_
5	's	's	_	POS	_	4	case	_	_
6	favorite	favorite	_	NN	_	3	nsubj	_	_
7	?	?	_	.	_	3	punct	_	_"	(ROOT (SBARQ (WHNP (WDT Which) (NN flower)) (SQ (VBD was) (NP (NP (NN mother) (POS 's)) (NN favorite))) (. ?)))
Easy	mc500.train.18.16	mc500.train.18	What time did Kelly's mother wake up?	Story	"1	What	what	_	WDT	_	2	det	_	_
2	time	time	_	NN	_	7	nmod:tmod	_	_
3	did	do	_	VBD	_	7	aux	_	_
4	Kelly	Kelly	_	NNP	_	6	nmod:poss	_	_
5	's	's	_	POS	_	4	case	_	_
6	mother	mother	_	NN	_	7	nsubj	_	_
7	wake	wake	_	NN	_	0	root	_	_
8	up	up	_	RB	_	7	compound:prt	_	_
9	?	?	_	.	_	7	punct	_	_"	(ROOT (SBARQ (WHNP (WDT What) (NN time)) (SQ (VP (VBD did) (NP (NP (NNP Kelly) (POS 's)) (NN mother) (NN wake)) (ADVP (RB up)))) (. ?)))
Hard	fables-06-16	fables-06	Who expressed mirth?	Sch	"1	Who	who	_	WP	_	2	nsubj	_	_
2	expressed	express	_	VBD	_	0	root	_	_
3	mirth	mirth	_	NN	_	2	dobj	_	_
4	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD expressed) (NP (NN mirth)))) (. ?)))
Hard	fables-06-17	fables-06	Who gnawed the bungee?	Sch	"1	Who	who	_	WP	_	2	nsubj	_	_
2	gnawed	gnaw	_	VBD	_	0	root	_	_
3	the	the	_	DT	_	4	det	_	_
4	bungee	bungee	_	NN	_	2	dobj	_	_
5	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD gnawed) (NP (DT the) (NN bungee)))) (. ?)))
Hard	fables-06-18	fables-06	Why did the Lion lose his temper?	Sch	"1	Why	why	_	WRB	_	0	root	_	_
2	did	do	_	VBD	_	1	dep	_	_
3	the	the	_	DT	_	4	det	_	_
4	king	king	_	NN	_	2	nsubj	_	_
5	of	of	_	IN	_	7	case	_	_
6	beasts	beast	_	NNS	_	7	compound	_	_
7	laugh	laugh	_	NN	_	4	nmod	_	_
8	?	?	_	.	_	1	punct	_	_"	(ROOT (SBARQ (WHADVP (WRB Why)) (SQ (VP (VBD did) (NP (NP (DT the) (NN king)) (PP (IN of) (NP (NNS beasts) (NN laugh)))))) (. ?)))
Hard	fables-06-19	fables-06	Who entangled himself in the meshing?	Sch	"1	Who	who	_	WP	_	2	nsubj	_	_
2	entangled	entangled	_	JJ	_	0	root	_	_
3	himself	himself	_	PRP	_	2	dobj	_	_
4	in	in	_	IN	_	6	case	_	_
5	the	the	_	DT	_	6	det	_	_
6	meshing	meshing	_	NN	_	2	nmod	_	_
7	?	?	_	.	_	2	punct	_	_"	(ROOT (FRAG (WHNP (WP Who)) (ADVP (JJ entangled)) (PP (NP (PRP himself)) (PP (IN in) (NP (DT the) (NN meshing)))) (. ?)))
Hard	fables-06-20	fables-06	What did the hunter spread?	Sch	"1	What	what	_	WP	_	5	dobj	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	hunter	hunter	_	NN	_	5	nsubj	_	_
5	spread	spread	_	NN	_	0	root	_	_
6	?	?	_	.	_	5	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VP (VBD did) (NP (DT the) (NN hunter) (NN spread)))) (. ?)))
Hard	fables-06-25	fables-06	Who would reward kindness?	Sch	"1	Who	who	_	WP	_	3	nsubj	_	_
2	would	would	_	MD	_	3	aux	_	_
3	reward	reward	_	VB	_	0	root	_	_
4	kindness	kindness	_	NN	_	3	dobj	_	_
5	?	?	_	.	_	3	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (MD would) (VP (VB reward) (NP (NN kindness))))) (. ?)))
Hard	fables-06-26	fables-06	What did the mouse know?	Sch	"1	What	what	_	WP	_	5	dobj	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	mouse	mouse	_	NN	_	5	nsubj	_	_
5	know	know	_	VB	_	0	root	_	_
6	?	?	_	.	_	5	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (DT the) (NN mouse)) (VP (VB know))) (. ?)))
Hard	fables-06-27	fables-06	What did the lion take with the paw of the lion?	Sch	"1	What	what	_	WP	_	5	dobj	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	lion	lion	_	NN	_	5	nsubj	_	_
5	take	take	_	VB	_	0	root	_	_
6	with	with	_	IN	_	8	case	_	_
7	the	the	_	DT	_	8	det	_	_
8	paw	paw	_	NN	_	5	nmod	_	_
9	of	of	_	IN	_	11	case	_	_
10	the	the	_	DT	_	11	det	_	_
11	lion	lion	_	NN	_	8	nmod	_	_
12	?	?	_	.	_	5	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (DT the) (NN lion)) (VP (VB take) (PP (IN with) (NP (NP (DT the) (NN paw)) (PP (IN of) (NP (DT the) (NN lion))))))) (. ?)))
Hard	fables-06-28	fables-06	Why did the lion wake up?	Sch	"1	Why	why	_	WRB	_	5	advmod	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	lion	lion	_	NN	_	5	nsubj	_	_
5	wake	wake	_	NN	_	0	root	_	_
6	up	up	_	RB	_	5	compound:prt	_	_
7	?	?	_	.	_	5	punct	_	_"	(ROOT (SBARQ (WHADVP (WRB Why)) (SQ (VP (VBD did) (NP (DT the) (NN lion) (NN wake)) (ADVP (RB up)))) (. ?)))
Hard	blogs-03-16	blogs-03	What began to be down over a municipality?	Sch	"1	What	what	_	WDT	_	2	nsubj	_	_
2	began	begin	_	VBD	_	0	root	_	_
3	to	to	_	TO	_	8	mark	_	_
4	be	be	_	VB	_	8	cop	_	_
5	down	down	_	RB	_	8	advmod	_	_
6	over	over	_	IN	_	8	case	_	_
7	a	a	_	DT	_	8	det	_	_
8	municipality	municipality	_	NN	_	2	xcomp	_	_
9	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WDT What)) (SQ (VP (VBD began) (S (VP (TO to) (VP (VB be) (ADVP (RB down) (PP (IN over) (NP (DT a) (NN municipality))))))))) (. ?)))
Hard	blogs-03-17	blogs-03	What happened in Louisiana?	Sch	"1	What	what	_	WP	_	2	nsubj	_	_
2	happened	happen	_	VBD	_	0	root	_	_
3	in	in	_	IN	_	4	case	_	_
4	Louisiana	Louisiana	_	NNP	_	2	nmod	_	_
5	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VP (VBD happened) (PP (IN in) (NP (NNP Louisiana))))) (. ?)))
Hard	blogs-03-18	blogs-03	Who bought a portable generator?	Sch	"1	Who	who	_	WP	_	2	nsubj	_	_
2	bought	buy	_	VBD	_	0	root	_	_
3	a	a	_	DT	_	5	det	_	_
4	portable	portable	_	JJ	_	5	amod	_	_
5	generator	generator	_	NN	_	2	dobj	_	_
6	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD bought) (NP (DT a) (JJ portable) (NN generator)))) (. ?)))
Hard	blogs-03-19	blogs-03	Where was the tempest occurring?	Sch	"1	Where	where	_	WRB	_	5	advmod	_	_
2	was	be	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	tempest	tempest	_	NN	_	5	nsubj	_	_
5	occurring	occur	_	VBG	_	0	root	_	_
6	?	?	_	.	_	5	punct	_	_"	(ROOT (SBARQ (WHADVP (WRB Where)) (SQ (VBD was) (NP (DT the) (NN tempest)) (VP (VBG occurring))) (. ?)))
Hard	blogs-03-20	blogs-03	Who filled the container of some gasoline?	Sch	"1	Who	who	_	WP	_	2	nsubj	_	_
2	filled	fill	_	VBD	_	0	root	_	_
3	the	the	_	DT	_	4	det	_	_
4	container	container	_	NN	_	2	dobj	_	_
5	of	of	_	IN	_	7	case	_	_
6	some	some	_	DT	_	7	det	_	_
7	gasoline	gasoline	_	NN	_	4	nmod	_	_
8	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD filled) (NP (NP (DT the) (NN container)) (PP (IN of) (NP (DT some) (NN gasoline)))))) (. ?)))
Hard	blogs-06-16	blogs-06	What made some fire?	Sch	"1	What	what	_	WDT	_	2	nsubj	_	_
2	made	make	_	VBD	_	0	root	_	_
3	some	some	_	DT	_	4	det	_	_
4	fire	fire	_	NN	_	2	dobj	_	_
5	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WDT What)) (SQ (VP (VBD made) (NP (DT some) (NN fire)))) (. ?)))
Hard	blogs-06-17	blogs-06	Who tried to extinguish the fire?	Sch	"1	Who	who	_	WP	_	2	nsubj	_	_
2	tried	try	_	VBD	_	0	root	_	_
3	to	to	_	TO	_	4	mark	_	_
4	extinguish	extinguish	_	VB	_	2	xcomp	_	_
5	the	the	_	DT	_	6	det	_	_
6	fire	fire	_	NN	_	4	dobj	_	_
7	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD tried) (S (VP (TO to) (VP (VB extinguish) (NP (DT the) (NN fire))))))) (. ?)))
Hard	blogs-06-18	blogs-06	What broke because the broiler of the oven tripped?	Sch	"1	What	what	_	WDT	_	2	nsubj	_	_
2	broke	break	_	VBD	_	0	root	_	_
3	because	because	_	IN	_	9	mark	_	_
4	the	the	_	DT	_	5	det	_	_
5	broiler	broiler	_	NN	_	9	nsubj	_	_
6	of	of	_	IN	_	8	case	_	_
7	the	the	_	DT	_	8	det	_	_
8	oven	oven	_	NN	_	5	nmod	_	_
9	tripped	trip	_	VBN	_	2	advcl	_	_
10	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WDT What)) (SQ (VP (VBD broke) (SBAR (IN because) (S (NP (NP (DT the) (NN broiler)) (PP (IN of) (NP (DT the) (NN oven)))) (VP (VBN tripped)))))) (. ?)))
Hard	blogs-06-21	blogs-06	What did the husband of the narrator quickly close?	Sch	"1	What	what	_	WP	_	9	dobj	_	_
2	did	do	_	VBD	_	9	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	husband	husband	_	NN	_	9	nsubj	_	_
5	of	of	_	IN	_	7	case	_	_
6	the	the	_	DT	_	7	det	_	_
7	narrator	narrator	_	NN	_	4	nmod	_	_
8	quickly	quickly	_	RB	_	9	advmod	_	_
9	close	close	_	VB	_	0	root	_	_
10	?	?	_	.	_	9	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (NP (DT the) (NN husband)) (PP (IN of) (NP (DT the) (NN narrator)))) (ADVP (RB quickly)) (VP (VB close))) (. ?)))
Hard	blogs-06-22	blogs-06	What did the narrator recover?	Sch	"1	What	what	_	WP	_	5	dobj	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	narrator	narrator	_	NN	_	5	nsubj	_	_
5	recover	recover	_	VB	_	0	root	_	_
6	?	?	_	.	_	5	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (DT the) (NN narrator)) (VP (VB recover))) (. ?)))
Hard	fables-01-14	fables-01	Who did the fox notice?	Sch	"1	Who	who	_	WP	_	0	root	_	_
2	did	do	_	VBD	_	1	dep	_	_
3	the	the	_	DT	_	5	det	_	_
4	fox	fox	_	NN	_	5	compound	_	_
5	notice	notice	_	NN	_	2	dobj	_	_
6	?	?	_	.	_	1	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD did) (NP (DT the) (NN fox) (NN notice)))) (. ?)))
Hard	fables-01-15	fables-01	Who observed the corvine bird?	Sch	"1	Who	who	_	WP	_	2	nsubj	_	_
2	observed	observe	_	VBD	_	0	root	_	_
3	the	the	_	DT	_	5	det	_	_
4	corvine	corvine	_	NN	_	5	compound	_	_
5	bird	bird	_	NN	_	2	dobj	_	_
6	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD observed) (NP (DT the) (NN corvine) (NN bird)))) (. ?)))
Hard	fables-01-16	fables-01	Who needed intelligence?	Sch	"1	Who	who	_	WP	_	2	nsubj	_	_
2	needed	need	_	VBD	_	0	root	_	_
3	intelligence	intelligence	_	NN	_	2	dobj	_	_
4	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD needed) (NP (NN intelligence)))) (. ?)))
Hard	fables-01-17	fables-01	Who was perched on a branch?	Sch	"1	Who	who	_	WP	_	3	nsubjpass	_	_
2	was	be	_	VBD	_	3	auxpass	_	_
3	perched	perch	_	VBN	_	0	root	_	_
4	on	on	_	IN	_	6	case	_	_
5	a	a	_	DT	_	6	det	_	_
6	branch	branch	_	NN	_	3	nmod	_	_
7	?	?	_	.	_	3	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VBD was) (VP (VBN perched) (PP (IN on) (NP (DT a) (NN branch))))) (. ?)))
Hard	fables-01-18	fables-01	Who felt buttered up?	Sch	"1	Who	who	_	WP	_	2	nsubj	_	_
2	felt	feel	_	VBD	_	0	root	_	_
3	buttered	butter	_	VBN	_	2	xcomp	_	_
4	up	up	_	RP	_	3	compound:prt	_	_
5	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD felt) (VP (VBN buttered) (PRT (RP up))))) (. ?)))
Hard	fables-02-19	fables-02	Who did the big cat witness?	Sch	"1	Who	who	_	WP	_	2	nsubj	_	_
2	did	do	_	VBD	_	0	root	_	_
3	the	the	_	DT	_	6	det	_	_
4	big	big	_	JJ	_	6	amod	_	_
5	cat	cat	_	NN	_	6	compound	_	_
6	witness	witness	_	NN	_	2	dobj	_	_
7	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD did) (NP (DT the) (JJ big) (NN cat) (NN witness)))) (. ?)))
Hard	fables-02-20	fables-02	Why did not the lion strike the bull?	Sch	"1	Why	why	_	WRB	_	6	advmod	_	_
2	did	do	_	VBD	_	6	aux	_	_
3	not	not	_	RB	_	6	neg	_	_
4	the	the	_	DT	_	5	det	_	_
5	lion	lion	_	NN	_	6	nsubj	_	_
6	strike	strike	_	VB	_	0	root	_	_
7	the	the	_	DT	_	8	det	_	_
8	bull	bull	_	NN	_	6	dobj	_	_
9	?	?	_	.	_	6	punct	_	_"	(ROOT (SBARQ (WHADVP (WRB Why)) (SQ (VBD did) (RB not) (NP (DT the) (NN lion)) (VP (VB strike) (NP (DT the) (NN bull)))) (. ?)))
Hard	fables-02-21	fables-02	What did the lion gobble?	Sch	"1	What	what	_	WP	_	0	root	_	_
2	did	do	_	VBD	_	1	root	_	_
3	the	the	_	DT	_	5	det	_	_
4	lion	lion	_	NN	_	5	compound	_	_
5	gobble	gobble	_	NN	_	2	nsubj	_	_
6	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VP (VBD did) (NP (DT the) (NN lion) (NN gobble)))) (. ?)))
Hard	fables-02-22	fables-02	What did the lion consume?	Sch	"1	What	what	_	WP	_	5	dobj	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	lion	lion	_	NN	_	5	nsubj	_	_
5	consume	consume	_	VB	_	0	root	_	_
6	?	?	_	.	_	5	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (DT the) (NN lion)) (VP (VB consume))) (. ?)))
Hard	fables-02-23	fables-02	Who tried to kill the bull?	Sch	"1	Who	who	_	WP	_	2	nsubj	_	_
2	tried	try	_	VBD	_	0	root	_	_
3	to	to	_	TO	_	4	mark	_	_
4	kill	kill	_	VB	_	2	xcomp	_	_
5	the	the	_	DT	_	6	det	_	_
6	bull	bull	_	NN	_	4	dobj	_	_
7	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD tried) (S (VP (TO to) (VP (VB kill) (NP (DT the) (NN bull))))))) (. ?)))
Hard	blogs-01-19	blogs-01	Who blasted tear gas?	Sch	"1	Who	who	_	WP	_	2	nsubj	_	_
2	blasted	blast	_	VBN	_	0	root	_	_
3	tear	tear	_	VB	_	2	xcomp	_	_
4	gas	gas	_	NN	_	3	dobj	_	_
5	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBN blasted) (S (VP (VB tear) (NP (NN gas)))))) (. ?)))
Hard	blogs-01-20	blogs-01	Who created disorder?	Sch	"1	Who	who	_	WP	_	2	nsubj	_	_
2	created	create	_	VBD	_	0	root	_	_
3	disorder	disorder	_	NN	_	2	dobj	_	_
4	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD created) (NP (NN disorder)))) (. ?)))
Hard	blogs-01-21	blogs-01	Who fired a chemical weapon?	Sch	"1	Who	who	_	WP	_	2	nsubj	_	_
2	fired	fire	_	VBD	_	0	root	_	_
3	a	a	_	DT	_	5	det	_	_
4	chemical	chemical	_	NN	_	5	amod	_	_
5	weapon	weapon	_	NN	_	2	dobj	_	_
6	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD fired) (NP (DT a) (NN chemical) (NN weapon)))) (. ?)))
Hard	blogs-01-22	blogs-01	Who revolted?	Sch	"1	Who	who	_	WP	_	2	nsubj	_	_
2	revolted	revolt	_	VBN	_	0	root	_	_
3	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBN revolted))) (. ?)))
Hard	blogs-01-23	blogs-01	What combusted?	Sch	"1	What	what	_	WDT	_	2	nsubj	_	_
2	combusted	combust	_	VBN	_	0	root	_	_
3	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WDT What)) (SQ (VP (VBN combusted))) (. ?)))
Hard	blogs-01-24	blogs-01	Who was a slug fired at?	Sch	"1	Who	who	_	WP	_	5	dobj	_	_
2	was	be	_	VBD	_	1	cop	_	_
3	a	a	_	DT	_	4	det	_	_
4	slug	slug	_	NN	_	5	nsubj	_	_
5	fired	fire	_	VBD	_	0	root	_	_
6	at	at	_	IN	_	5	nmod	_	_
7	?	?	_	.	_	5	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VBD was) (NP (NP (DT a) (NN slug)) (SBAR (S (VP (VBD fired) (PP (IN at))))))) (. ?)))
Hard	fables-04-14	fables-04	Who tried to drink some savory broth and failed?	Sch	"1	Who	who	_	WP	_	2	nsubj	_	_
2	tried	try	_	VBD	_	0	root	_	_
3	to	to	_	TO	_	4	mark	_	_
4	drink	drink	_	VB	_	2	xcomp	_	_
5	some	some	_	DT	_	7	det	_	_
6	savory	savory	_	JJ	_	7	amod	_	_
7	broth	broth	_	NN	_	4	dobj	_	_
8	and	and	_	CC	_	4	cc	_	_
9	failed	fail	_	VBN	_	4	conj	_	_
10	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD tried) (S (VP (TO to) (VP (VB drink) (NP (NP (DT some) (JJ savory) (NN broth)) (CC and) (NP (VBN failed)))))))) (. ?)))
